Iteration                Wall_Time                Samples                  Samples_Per_Second       Resume_Count             Peak_GPU_Memory_MB       Test_Return              Test_Episode_Length      Test_Episodes            Train_Return             Train_Episode_Length     Train_Episodes           Critic_Loss              Critic_Grad_Norm         Actor_Loss               Clip_Frac                Imp_Ratio                Action_Bound_Loss        Actor_Grad_Norm          Policy_Kl                Action_Mean_Update_Rms   Action_Mean_Bound_Frac   Actor_First_Layer_Grad_NormDisc_Loss                Disc_Cls_Loss            Disc_Grad_Penalty        Disc_Grad_Penalty_Neg    Disc_Grad_Penalty_Pos    Disc_Logit_Loss          Disc_Logit_Reg_Loss      Disc_Pos_Acc             Disc_Neg_Acc             Disc_Pos_Logit           Disc_Neg_Logit           Disc_Param_Grad_Norm     Adv_Mean                 Adv_Std                  Disc_Reward_Mean         Disc_Reward_Std          Root_Pos_Err             Root_Rot_Err             Body_Pos_Err             Body_Rot_Err             Dof_Vel_Err              Root_Vel_Err             Root_Ang_Vel_Err         Obs_Norm_Mean            Obs_Norm_Std             Exp_Prob                 
3200                     2.423010631534788        419561472                47776.18758592464        0                        2509.28369140625         0.0                      96.2080078125            7908                     0.0                      111.12165069580078       115115                   0.170162633061409        3.0815906524658203       -0.010577060282230377    0.1603958159685135       0.9992006421089172       2.0882647731923498e-05   9.868982315063477        0.012602724134922028     0.001500162878073752     0.0002615792618598789    5.214339733123779        0.11031454801559448      0.048186153173446655     0.5501071214675903       0.8239696621894836       0.2762446999549866       0.7117687463760376       0.007117686793208122     1.0                      0.9999351501464844       3.0781967639923096       -4.308825492858887       0.09301166236400604      0.004217221867293119     0.4148677885532379       0.10328678786754608      0.1258510947227478       0.3166675269603729       0.3096655011177063       0.09995631873607635      0.4072073996067047       0.6426110863685608       0.2503574788570404       0.5257489085197449       0.3472703695297241       0.2711704969406128       1.0                      
3300                     2.498723653356234        432668672                48088.21157929444        0                        2509.28369140625         0.0                      95.89360809326172        7697                     0.0                      111.522705078125         114738                   0.14992263913154602      2.4730279445648193       -0.008568758144974709    0.155995175242424        1.0000165700912476       1.0945037502096966e-05   9.811298370361328        0.014891431666910648     0.0016307018231600523    0.00040108818211592734   4.760659694671631        0.1113116666674614       0.048470403999090195     0.5590242147445679       0.8398353457450867       0.2782130241394043       0.6938838362693787       0.006938837934285402     1.0                      0.9999561309814453       3.0709285736083984       -4.292500972747803       0.09338070452213287      -0.0024262419901788235   0.38879281282424927      0.10361604392528534      0.12447194010019302      0.3154922425746918       0.3061865270137787       0.10127978026866913      0.40837588906288147      0.6408432722091675       0.24834756553173065      0.5274272561073303       0.3472703695297241       0.2711704969406128       1.0                      
3400                     2.5727631818585928       445775872                49175.12803088859        0                        2509.28369140625         0.0                      96.42041778564453        7699                     0.0                      111.0736312866211        115213                   0.1600918173789978       2.7988975048065186       -0.010946518741548061    0.18211212754249573      0.9995608329772949       1.5178861758613493e-05   10.668349266052246       0.012835795991122723     0.0015139711322262883    0.00013950893480796367   5.296263694763184        0.11122244596481323      0.048543281853199005     0.5591230392456055       0.8434863090515137       0.2747597396373749       0.6766875386238098       0.006766875274479389     1.0                      0.9999561309814453       3.0668692588806152       -4.278054237365723       0.09281803667545319      -0.001109744538553059    0.40178242325782776      0.10363402962684631      0.12475987523794174      0.3024611175060272       0.2940514385700226       0.09589990973472595      0.3897944986820221       0.6340799927711487       0.2422364205121994       0.5163376331329346       0.3472703695297241       0.2711704969406128       1.0                      
3500                     2.646657155619727        458883072                49271.97630501078        0                        2509.28369140625         0.0                      96.25376892089844        7870                     0.0                      111.55681610107422       114663                   0.16662046313285828      2.791282892227173        -0.011396375484764576    0.18619079887866974      0.9992383122444153       1.5055282347020693e-05   11.110994338989258       0.015110794454813004     0.0016426690854132175    0.0002964564773719758    4.78945779800415         0.11136703938245773      0.04909009858965874      0.5568521618843079       0.8497772812843323       0.26392701268196106      0.6591724753379822       0.00659172423183918      1.0                      0.9999580383300781       3.056899309158325        -4.249894142150879       0.09064023941755295      0.0024790368042886257    0.41081199049949646      0.10549840331077576      0.1270449012517929       0.3022054135799408       0.30458492040634155      0.09856277704238892      0.40193426609039307      0.6387518644332886       0.23952193558216095      0.5225443243980408       0.3472703695297241       0.2711704969406128       1.0                      
3600                     2.7204663704501257       471990272                49328.56032162631        0                        2509.28369140625         0.0                      96.14534759521484        7696                     0.0                      111.72119140625          114470                   0.16131246089935303      3.099992036819458        -0.012361082248389721    0.17276917397975922      0.9994989633560181       1.3040375961281825e-05   10.065422058105469       0.014100795611739159     0.0015868222108110785    0.00020054409105796367   4.955981254577637        0.11208993941545486      0.04895807057619095      0.5667501091957092       0.8549081683158875       0.27859193086624146      0.6456863880157471       0.006456863135099411     1.0                      0.9999599456787109       3.0579750537872314       -4.253350257873535       0.09314870834350586      0.0077227577567100525    0.4028882682323456       0.10390976071357727      0.12601038813591003      0.3073050081729889       0.303218811750412        0.09842739999294281      0.4005719721317291       0.6361814737319946       0.23769856989383698      0.518474280834198        0.3472703695297241       0.2711704969406128       1.0                      
3700                     2.7944119317664042       485097472                49237.60187462204        0                        2509.28369140625         0.0                      97.0188217163086         7922                     0.0                      111.91303253173828       114276                   0.1651427149772644       3.196504592895508        -0.010592320933938026    0.187632754445076        0.9995419383049011       2.2051082851248793e-05   10.750368118286133       0.013273048214614391     0.0015395431546494365    0.0002528599579818547    5.503215312957764        0.1127244383096695       0.0493999682366848       0.5701680183410645       0.8688771724700928       0.27145901322364807      0.6307668089866638       0.006307667121291161     1.0                      0.9999446868896484       3.0490872859954834       -4.210915565490723       0.09194917976856232      0.0016040541231632233    0.40719351172447205      0.10605248808860779      0.1265382468700409       0.3107967972755432       0.3027419447898865       0.10006240755319595      0.40718314051628113      0.6374821662902832       0.24008606374263763      0.5199276208877563       0.3472703695297241       0.2711704969406128       1.0                      
3800                     2.8681828649838765       498204672                49354.15573464227        0                        2509.28369140625         0.0                      95.49758911132812        7713                     0.0                      111.95513153076172       114227                   0.1471816450357437       3.035068988800049        -0.007617751602083445    0.179667666554451        0.999259889125824        1.0942016160697676e-05   10.546744346618652       0.015715908259153366     0.0016752358060330153    0.0003574916336219758    4.884921550750732        0.11212052404880524      0.04918438196182251      0.5676361322402954       0.8616749048233032       0.2735973000526428       0.6172526478767395       0.006172527559101582     1.0                      0.999969482421875        3.0479180812835693       -4.244459629058838       0.09173711389303207      0.0027886047028005123    0.3845925033092499       0.1036558672785759       0.12609776854515076      0.3058236539363861       0.30703070759773254      0.09978951513767242      0.40455004572868347      0.6378526091575623       0.2417801320552826       0.5254675149917603       0.3472703695297241       0.2711704969406128       1.0                      
3900                     2.9419909886519116       511311872                49329.28989627056        0                        2509.28369140625         0.0                      98.14103698730469        7537                     0.0                      112.28524780273438       113910                   0.15697093307971954      2.8129732608795166       -0.010188187472522259    0.17644958198070526      0.9995669722557068       7.82542883825954e-06     10.663187026977539       0.013266374357044697     0.0015391557244583964    0.00023542132112197578   5.399220943450928        0.11293060332536697      0.04969051107764244      0.5719529986381531       0.8787915706634521       0.26511457562446594      0.6044790148735046       0.006044789217412472     1.0                      0.9999618530273438       3.040410041809082        -4.1950860023498535      0.09046146273612976      0.0012305972632020712    0.397150456905365        0.10654468089342117      0.1274789720773697       0.31961241364479065      0.3041575253009796       0.09868839383125305      0.4020363986492157       0.6380198001861572       0.2387198507785797       0.520435631275177        0.3472703695297241       0.2711704969406128       1.0                      
4000                     3.0158164030975767       524419072                49317.735470732085       0                        2509.28369140625         0.0                      99.52246856689453        7574                     0.0                      112.71663665771484       113482                   0.15711815655231476      3.109426498413086        -0.01131479162722826     0.1700592041015625       0.999670147895813        7.553280738648027e-06    10.405688285827637       0.013274705968797207     0.0015396388480439782    0.00023542132112197578   5.561286926269531        0.1127326488494873       0.049427177757024765     0.5737180113792419       0.8799785375595093       0.2674573063850403       0.5933691263198853       0.005933691281825304     1.0                      0.9999732971191406       3.0391809940338135       -4.225431442260742       0.09070868790149689      -0.004941442050039768    0.3981293737888336       0.10410785675048828      0.12584945559501648      0.3297080993652344       0.3110734522342682       0.1016058400273323       0.41692739725112915      0.6417277455329895       0.2376718372106552       0.5162014365196228       0.3472703695297241       0.2711704969406128       1.0                      
4100                     3.0897184648778704       537526272                49266.58684419912        0                        2509.28369140625         0.0                      98.555419921875          7461                     0.0                      112.98982238769531       113155                   0.157298743724823        3.237053394317627        -0.011412248015403748    0.16790771484375         0.9993947148323059       1.4195936273608822e-05   9.592430114746094        0.013466915115714073     0.0015507448697462678    0.00028773717349395156   4.608238697052002        0.11265765130519867      0.049487851560115814     0.5735213160514832       0.884335994720459        0.26270657777786255      0.5817652344703674       0.005817651282995939     1.0                      0.9999351501464844       3.0383973121643066       -4.204005718231201       0.08973871916532516      -0.00047192093916237354  0.39828068017959595      0.10457789897918701      0.1257854849100113       0.3216398358345032       0.2951905429363251       0.09911461174488068      0.4006361961364746       0.6371956467628479       0.23829323053359985      0.5085553526878357       0.3472703695297241       0.2711704969406128       1.0                      
4200                     3.163591671453582        550633472                49285.82832250804        0                        2509.28369140625         0.0                      98.06449127197266        7553                     0.0                      113.32752990722656       112871                   0.1607886254787445       3.3797624111175537       -0.013681912794709206    0.17761535942554474      0.9994007349014282       5.540950496651931e-06    9.96573543548584         0.01380070298910141      0.0015698466449975967    0.0002702985657379031    5.898061275482178        0.11281556636095047      0.049807075411081314     0.5730109810829163       0.8927352428436279       0.2532865107059479       0.5707409977912903       0.005707410164177418     1.0                      0.9999637603759766       3.0336170196533203       -4.188076972961426       0.08842596411705017      -0.0051683057099580765   0.4016762673854828       0.10638564825057983      0.12706902623176575      0.315245121717453        0.2990736663341522       0.0976627990603447       0.3953312635421753       0.6338591575622559       0.2360628992319107       0.5103897452354431       0.3472703695297241       0.2711704969406128       1.0                      
4300                     3.237541757888264        563740672                49234.59087994012        0                        2509.28369140625         0.0                      98.15080261230469        7573                     0.0                      112.86868286132812       113276                   0.15479765832424164      2.9877707958221436       -0.009958315640687943    0.1713714599609375       0.9999048113822937       6.650143859587843e-06    9.912172317504883        0.014733502641320229     0.0016220322577282786    0.00020054409105796367   5.916206359863281        0.11362533271312714      0.05021277815103531      0.5782178640365601       0.9019245505332947       0.25451114773750305      0.559077799320221        0.005590776912868023     1.0                      0.999969482421875        3.0255987644195557       -4.151162624359131       0.08825597167015076      0.0052393642254173756    0.3946976661682129       0.107086680829525        0.12786220014095306      0.3150036036968231       0.29418399930000305      0.09897686541080475      0.3991371691226959       0.6328633427619934       0.23711934685707092      0.507871687412262        0.3472703695297241       0.2711704969406128       1.0                      
4400                     3.311397231022517        576847872                49297.66495244365        0                        2509.28369140625         0.0                      99.36444091796875        7461                     0.0                      112.56815338134766       113587                   0.1443774253129959       2.2152843475341797       -0.010591210797429085    0.1572418212890625       0.999556839466095        5.078496997157345e-06    9.579061508178711        0.012243475764989853     0.0014786276733502746    0.00023542132112197578   5.178164005279541        0.11326476186513901      0.0500151701271534       0.5774693489074707       0.9024555087089539       0.252483069896698        0.5502650737762451       0.005502650048583746     1.0                      0.9999675750732422       3.0261192321777344       -4.16645622253418        0.0878957062959671       0.0028401461895555258    0.3811016082763672       0.10586872696876526      0.12725797295570374      0.32262346148490906      0.29388850927352905      0.0982150286436081       0.3977482318878174       0.6349185109138489       0.23328539729118347      0.49999308586120605      0.3472703695297241       0.2711704969406128       1.0                      
4500                     3.385303715666135        589955072                49263.65061702041        0                        2509.28369140625         0.0                      97.54485321044922        7641                     0.0                      113.39797973632812       112742                   0.14212994277477264      2.8019933700561523       -0.007709281053394079    0.17607879638671875      0.9998235702514648       8.406189408560749e-06    10.699206352233887       0.014224015176296234     0.0015937394928187132    0.00011335100862197578   4.926113605499268        0.11317060887813568      0.050087325274944305     0.5767020583152771       0.9079104065895081       0.24549363553524017      0.5413051843643188       0.005413051228970289     1.0                      0.9999618530273438       3.022625207901001        -4.166940689086914       0.0867096558213234       -0.007112415507435799    0.3773154020309448       0.10599394142627716      0.12665994465351105      0.3168885409832001       0.2870164215564728       0.09564773738384247      0.38601595163345337      0.6315402984619141       0.23525728285312653      0.5000192523002625       0.3472703695297241       0.2711704969406128       1.0                      
4600                     3.4592975857522754       603062272                49205.4553036544         0                        2509.28369140625         0.0                      100.12137603759766       7614                     0.0                      113.81352996826172       112390                   0.13988220691680908      2.9304046630859375       -0.009197304956614971    0.16992950439453125      1.0001786947250366       1.228957171406364e-05    10.106864929199219       0.015544062480330467     0.0016660535475239158    0.00040108818211592734   5.223627090454102        0.11373297870159149      0.04991423338651657      0.5849471092224121       0.9011308550834656       0.26876333355903625      0.532403290271759        0.005324033088982105     1.0                      0.9999523162841797       3.0200774669647217       -4.190779685974121       0.08998724073171616      -0.01124403066933155     0.3755113482475281       0.10334042459726334      0.12561146914958954      0.32152318954467773      0.2970210611820221       0.09598102420568466      0.39108267426490784      0.6244117021560669       0.23399531841278076      0.49736812710762024      0.3472703695297241       0.2711704969406128       1.0                      
4700                     3.5332357507281835       616169472                49242.52711287935        0                        2509.28369140625         0.0                      98.53236389160156        7529                     0.0                      113.69282531738281       112444                   0.1372455358505249       2.3790597915649414       -0.008778959512710571    0.16996459662914276      0.998889148235321        4.883411293121753e-06    10.003486633300781       0.01307411678135395      0.0015279625076800585    0.00015694755711592734   5.697707653045654        0.11433763802051544      0.05025644600391388      0.588420033454895        0.91205894947052         0.26478102803230286      0.5239176750183105       0.005239175632596016     1.0                      0.9999446868896484       3.0170037746429443       -4.159266948699951       0.0897282287478447       0.00411221943795681      0.37132179737091064      0.10513340681791306      0.12682972848415375      0.3143010139465332       0.28315380215644836      0.09417534619569778      0.38082900643348694      0.6237432956695557       0.2350439578294754       0.49690279364585876      0.3472703695297241       0.2711704969406128       1.0                      
4800                     3.6242715857426324       629276672                39994.13782625071        0                        2509.28369140625         0.0                      100.0493392944336        7701                     0.0                      113.72298431396484       112419                   0.15108659863471985      2.655454397201538        -0.009892302565276623    0.18301239609718323      0.9990766644477844       8.62250726640923e-06     10.413945198059082       0.012857204303145409     0.0015152341220527887    0.00017438616487197578   5.598470211029053        0.11488108336925507      0.05049551650881767      0.5922597646713257       0.9190799593925476       0.265439510345459        0.5159574151039124       0.005159573629498482     1.0                      0.999969482421875        3.014815330505371        -4.155811786651611       0.08971568942070007      0.0023486644495278597    0.3904351592063904       0.10640217363834381      0.1273316740989685       0.32667168974876404      0.2891136109828949       0.09660715609788895      0.39068329334259033      0.6270961165428162       0.2343197613954544       0.4986145496368408       0.3472703695297241       0.2711704969406128       1.0                      
